env,scenario,algo,attack,exp_name,vanilla_reward,adv_reward,vanilla_win_rate,adv_win_rate,srr,tpr,trr,w-srr,w-tpr,w-trr
smac,2s3z,qmix,adaptive_action,default,27.489964788732394,13.335787451984638,0.85,0.0,-0.5148852479632596,0.0,0.0,-0.85,0.0,-0.85
smac,2s3z,qmix,adaptive_action,epsilon_anneal_time_50000,27.489964788732394,13.335787451984638,0.85,0.0,-0.5148852479632596,0.0,0.0,-0.85,0.0,-0.85
smac,2s3z,qmix,adaptive_action,epsilon_anneal_time_200000,27.760563380281692,19.4987676056338,0.85,0.1,-0.29760908168442424,0.009843540856778807,0.2241901799807052,-0.75,0.0,-0.75
smac,2s3z,qmix,adaptive_action,epsilon_finish_0.01,24.369190140845067,13.327816901408447,0.65,0.0,-0.45308740978348044,-0.11352414133198425,-0.0002899440082025165,-0.65,-0.19999999999999996,-0.85
smac,2s3z,qmix,adaptive_action,epsilon_finish_0.1,27.037852112676056,14.95039804041641,0.8,0.0,-0.4470567418553462,-0.016446462537545697,0.05873454552744896,-0.8,-0.04999999999999993,-0.85
smac,2s3z,qmix,adaptive_action,eps_delta_l,19.475176056338032,15.15945674044266,0.0,0.0,-0.22160104244556275,-0.2915532556694823,0.06633945523296958,0.0,-0.85,-0.85
smac,2s3z,qmix,adaptive_action,eps_delta_r,27.10088028169014,16.776232394366197,0.8,0.05,-0.3809709419032956,-0.014153692448588745,0.12515275915492372,-0.75,-0.04999999999999993,-0.7999999999999999
smac,2s3z,qmix,adaptive_action,gamma_0.95,26.554577464788736,12.832394366197182,0.75,0.0,-0.516753961413512,-0.03402650134812305,-0.0183118854336906,-0.75,-0.09999999999999998,-0.85
smac,2s3z,qmix,adaptive_action,gamma_1.0,23.27781690140845,12.1495640509725,0.5,0.0,-0.4780625647829811,-0.15322492843098956,-0.04315114297630339,-0.5,-0.35,-0.85
smac,2s3z,qmix,adaptive_action,hidden_sizes_64_64,28.763556338028156,14.464468629961589,1.0,0.1,-0.49712516560971337,0.046329326322665315,0.04105793465547018,-0.9,0.15000000000000002,-0.75
smac,2s3z,qmix,adaptive_action,hidden_sizes_256_256,25.500880281690144,12.23327464788733,0.65,0.05,-0.5202802996306395,-0.072356749902333,-0.040106010050227764,-0.6,-0.19999999999999996,-0.7999999999999999
smac,2s3z,qmix,adaptive_action,activation_func_leaky_relu,8.649471830985915,6.623574782025486,0.0,0.0,-0.23422205292383802,-0.6853589337978647,-0.24416956229461445,0.0,-0.85,-0.85
smac,2s3z,qmix,adaptive_action,activation_func_selu,24.26813380281691,12.89788732394366,0.6,0.0,-0.46852578658328703,-0.11720025873718294,-0.015929453944606892,-0.6,-0.25,-0.85
smac,2s3z,qmix,adaptive_action,activation_func_sigmoid,27.254753521126755,16.22922535211267,0.85,0.05,-0.40453597059564494,-0.008556259326386885,0.10525433271249578,-0.7999999999999999,0.0,-0.7999999999999999
smac,2s3z,qmix,adaptive_action,activation_func_tanh,25.782218309859157,15.443309859154924,0.7,0.0,-0.40100926640399365,-0.06212254151643034,0.07666515484349107,-0.7,-0.15000000000000002,-0.85
smac,2s3z,qmix,adaptive_action,initialization_method_xavier_uniform_,27.986267605633802,11.346350832266323,0.95,0.05,-0.5945743465276437,0.018053963354104904,-0.07236955867378,-0.8999999999999999,0.09999999999999998,-0.7999999999999999
smac,2s3z,qmix,adaptive_action,use_recurrent_policy_True,4.617605633802816,3.358626760563381,0.0,0.0,-0.2726475522342532,-0.8320257712481507,-0.36293828559251934,0.0,-0.85,-0.85
smac,2s3z,qmix,adaptive_action,use_feature_normalization_False,28.43503521126761,13.164436619718312,0.95,0.0,-0.5370346292203008,0.03437874256290729,-0.006233213959464907,-0.95,0.09999999999999998,-0.85
smac,2s3z,qmix,adaptive_action,lr_5e-05,25.30140845070423,10.19894366197183,0.6,0.0,-0.5969021376085505,-0.07961291892688094,-0.11410868708346035,-0.6,-0.25,-0.85
smac,2s3z,qmix,adaptive_action,lr_0.005,27.489964788732394,13.335787451984638,0.85,0.0,-0.5148852479632596,0.0,0.0,-0.85,0.0,-0.85
smac,2s3z,qmix,adaptive_action,n_step_5,27.600352112676045,13.585035211267602,0.85,0.0,-0.5077948587102123,0.004015549848535904,0.00906686353360212,-0.85,0.0,-0.85
smac,2s3z,qmix,adaptive_action,n_step_50,17.031338028169017,11.059154929577467,0.0,0.0,-0.3506584796047055,-0.38045253389521133,-0.08281685843920465,0.0,-0.85,-0.85
smac,2s3z,qmix,adaptive_action,n_step_50,17.031338028169017,11.059154929577467,0.0,0.0,-0.3506584796047055,-0.38045253389521133,-0.08281685843920465,0.0,-0.85,-0.85
smac,2s3z,qmix,adaptive_action,share_param_False,25.211971830985913,16.076584507042256,0.65,0.0,-0.3623432306360156,-0.08286634687433961,0.09970173029035737,-0.65,-0.19999999999999996,-0.85
