env,scenario,algo,attack,exp_name,vanilla_reward,adv_reward,vanilla_win_rate,adv_win_rate,srr,tpr,trr,w-srr,w-tpr,w-trr
smac,2s3z,mappo,iterative_perturbation,default,28.739436619718308,23.482218309859164,1.0,0.45,-0.1829269786816953,0.0,0.0,-0.55,0.0,-0.55
smac,2s3z,mappo,iterative_perturbation,entropy_coef_0.0001,28.732394366197187,23.855985915492955,1.0,0.55,-0.1697181372549022,-0.00024503798088682855,0.013005390835579106,-0.44999999999999996,0.0,-0.44999999999999996
smac,2s3z,mappo,iterative_perturbation,entropy_coef_0.001,28.743485915492958,26.60792253521127,1.0,0.75,-0.07429729944935466,0.0001408968390100995,0.10876010781671136,-0.25,0.0,-0.25
smac,2s3z,mappo,iterative_perturbation,entropy_coef_0.1,27.004049295774657,17.823415492957746,0.75,0.1,-0.33997248717263345,-0.060383484440087856,-0.1969002695417793,-0.65,-0.25,-0.9
smac,2s3z,mappo,iterative_perturbation,entropy_coef_0.5,22.793133802816907,17.43644366197183,0.35,0.05,-0.23501332406441924,-0.20690394511149204,-0.21036510659152208,-0.3,-0.65,-0.95
smac,2s3z,mappo,iterative_perturbation,entropy_coef_1.0,22.94348591549296,20.36197183098592,0.5,0.2,-0.11251621022260756,-0.20167238421955389,-0.10857020338152433,-0.3,-0.5,-0.8
smac,2s3z,mappo,iterative_perturbation,gamma_0.95,26.17852112676056,18.65950704225352,0.75,0.25,-0.2872207352011514,-0.08910806174957121,-0.16780813526096583,-0.5,-0.25,-0.75
smac,2s3z,mappo,iterative_perturbation,gamma_1.0,,,,,,,,,,
smac,2s3z,mappo,iterative_perturbation,hidden_sizes_64_64,28.732394366197187,15.45281690140845,1.0,0.0,-0.4621813725490197,-0.00024503798088682855,-0.2793861798578783,-1.0,0.0,-1.0
smac,2s3z,mappo,iterative_perturbation,hidden_sizes_256_256,28.732394366197187,25.490140845070428,1.0,0.65,-0.1128431372549019,-0.00024503798088682855,0.06986645430041646,-0.35,0.0,-0.35
smac,2s3z,mappo,iterative_perturbation,activation_func_leaky_relu,28.732394366197187,26.943309859154922,1.0,0.8,-0.06226715686274548,-0.00024503798088682855,0.12043004165645621,-0.19999999999999996,0.0,-0.19999999999999996
smac,2s3z,mappo,iterative_perturbation,activation_func_selu,28.295598591549297,22.058802816901405,0.95,0.3,-0.22041575669335936,-0.015443518745405449,-0.04952830188679287,-0.6499999999999999,-0.050000000000000044,-0.7
smac,2s3z,mappo,iterative_perturbation,activation_func_sigmoid,28.732394366197187,25.938380281690147,1.0,0.7,-0.09724264705882345,-0.00024503798088682855,0.08546312178387643,-0.30000000000000004,0.0,-0.30000000000000004
smac,2s3z,mappo,iterative_perturbation,activation_func_tanh,28.732394366197187,22.257394366197186,1.0,0.35,-0.22535539215686276,-0.00024503798088682855,-0.0426182308257782,-0.65,0.0,-0.65
smac,2s3z,mappo,iterative_perturbation,initialization_method_xavier_uniform_,28.736619718309868,15.935387323943665,1.0,0.0,-0.44546757829730926,-9.801519235445947e-05,-0.26259495221759394,-1.0,0.0,-1.0
smac,2s3z,mappo,iterative_perturbation,use_recurrent_policy_True,28.271126760563384,21.95281690140846,0.95,0.4,-0.22348984929630064,-0.016295025728987823,-0.053216123499142315,-0.5499999999999999,-0.050000000000000044,-0.6
smac,2s3z,mappo,iterative_perturbation,use_feature_normalization_False,28.732394366197187,25.41408450704226,1.0,0.65,-0.11549019607843124,-0.00024503798088682855,0.06722004410683653,-0.35,0.0,-0.35
smac,2s3z,mappo,iterative_perturbation,lr_5e-05,28.733802816901413,23.585211267605647,1.0,0.5,-0.17918239301994968,-0.00019603038470941342,0.003583680470473082,-0.5,0.0,-0.5
smac,2s3z,mappo,iterative_perturbation,lr_0.005,,,,,,,,,,
smac,2s3z,mappo,iterative_perturbation,critic_lr_5e-05,28.732394366197187,23.3931338028169,1.0,0.6,-0.18582720588235305,-0.00024503798088682855,-0.0030997304582213235,-0.4,0.0,-0.4
smac,2s3z,mappo,iterative_perturbation,critic_lr_0.005,28.27887323943662,25.248415492957736,0.95,0.65,-0.10716331307899232,-0.016025483950012163,0.06145552560646835,-0.29999999999999993,-0.050000000000000044,-0.35
smac,2s3z,mappo,iterative_perturbation,use_gae_False,28.001584507042264,25.826760563380276,0.9,0.65,-0.07766788851234578,-0.02567385444743895,0.08157926978681646,-0.25,-0.09999999999999998,-0.35
smac,2s3z,mappo,iterative_perturbation,use_popart_False,28.29577464788732,18.961267605633804,0.95,0.15,-0.32989049278247873,-0.015437392795883428,-0.15730825777995616,-0.7999999999999999,-0.050000000000000044,-0.85
smac,2s3z,mappo,iterative_perturbation,share_param_False,28.733626760563382,22.711443661971835,1.0,0.3,-0.20958659861402995,-0.00020215633423168301,-0.02681940700808643,-0.7,0.0,-0.7
