env,scenario,algo,attack,exp_name,vanilla_reward,adv_reward,vanilla_win_rate,adv_win_rate,srr,tpr,trr,w-srr,w-tpr,w-trr
smac,2s3z,mappo,random_noise,default,28.739436619718308,28.74348591549296,1.0,1.0,0.00014089683901022311,0.0,0.0,0.0,0.0,0.0
smac,2s3z,mappo,random_noise,entropy_coef_0.0001,28.732394366197187,28.73943661971832,1.0,1.0,0.0002450980392158482,-0.00024503798088682855,-0.00014089683900985226,0.0,0.0,0.0
smac,2s3z,mappo,random_noise,entropy_coef_0.001,28.743485915492958,28.73943661971831,1.0,1.0,-0.00014087698988741147,0.0001408968390100995,-0.0001408968390100995,0.0,0.0,0.0
smac,2s3z,mappo,random_noise,entropy_coef_0.1,27.004049295774657,27.484330985915495,0.75,0.75,0.017785543378340242,-0.060383484440087856,-0.04381279098260236,0.0,-0.25,-0.25
smac,2s3z,mappo,random_noise,entropy_coef_0.5,22.793133802816907,21.093485915492955,0.35,0.15,-0.07456841617425593,-0.20690394511149204,-0.26618475863758906,-0.19999999999999998,-0.65,-0.85
smac,2s3z,mappo,random_noise,entropy_coef_1.0,22.94348591549296,23.0330985915493,0.5,0.5,0.003905800382139319,-0.20167238421955389,-0.19869517275177648,0.0,-0.5,-0.5
smac,2s3z,mappo,random_noise,gamma_0.95,26.17852112676056,27.21197183098592,0.75,0.8,0.03947704682098834,-0.08910806174957121,-0.05328963489340844,0.050000000000000044,-0.25,-0.19999999999999996
smac,2s3z,mappo,random_noise,gamma_1.0,,,,,,,,,,
smac,2s3z,mappo,random_noise,hidden_sizes_64_64,28.732394366197187,28.732394366197187,1.0,1.0,0.0,-0.00024503798088682855,-0.00038593481989705167,0.0,0.0,0.0
smac,2s3z,mappo,random_noise,hidden_sizes_256_256,28.732394366197187,28.426760563380284,1.0,0.95,-0.010637254901960838,-0.00024503798088682855,-0.011020583190394534,-0.050000000000000044,0.0,-0.050000000000000044
smac,2s3z,mappo,random_noise,activation_func_leaky_relu,28.732394366197187,28.406866197183106,1.0,0.95,-0.011329656862744982,-0.00024503798088682855,-0.011712815486400246,-0.050000000000000044,0.0,-0.050000000000000044
smac,2s3z,mappo,random_noise,activation_func_selu,28.295598591549297,28.281514084507048,0.95,0.95,-0.0004977631767244205,-0.015443518745405449,-0.016074491546189576,0.0,-0.050000000000000044,-0.050000000000000044
smac,2s3z,mappo,random_noise,activation_func_sigmoid,28.732394366197187,28.16478873239437,1.0,0.95,-0.019754901960784308,-0.00024503798088682855,-0.02013599607939227,-0.050000000000000044,0.0,-0.050000000000000044
smac,2s3z,mappo,random_noise,activation_func_tanh,28.732394366197187,28.735211267605635,1.0,1.0,9.803921568616617e-05,-0.00024503798088682855,-0.000287919627542345,0.0,0.0,0.0
smac,2s3z,mappo,random_noise,initialization_method_xavier_uniform_,28.736619718309868,28.225704225352114,1.0,0.95,-0.017779248149782136,-9.801519235445947e-05,-0.0180164175447195,-0.050000000000000044,0.0,-0.050000000000000044
smac,2s3z,mappo,random_noise,use_recurrent_policy_True,28.271126760563384,27.780457746478877,0.95,0.9,-0.01735583509777056,-0.016295025728987823,-0.033508943886302364,-0.04999999999999993,-0.050000000000000044,-0.09999999999999998
smac,2s3z,mappo,random_noise,use_feature_normalization_False,28.732394366197187,28.733802816901417,1.0,1.0,4.9019607843268557e-05,-0.00024503798088682855,-0.0003369272237195129,0.0,0.0,0.0
smac,2s3z,mappo,random_noise,lr_5e-05,28.733802816901413,28.740669014084506,1.0,1.0,0.00023895887456479325,-0.00019603038470941342,-9.801519235495393e-05,0.0,0.0,0.0
smac,2s3z,mappo,random_noise,lr_0.005,,,,,,,,,,
smac,2s3z,mappo,random_noise,critic_lr_5e-05,28.732394366197187,28.32816901408451,1.0,0.95,-0.014068627450980488,-0.00024503798088682855,-0.014451114922813101,-0.050000000000000044,0.0,-0.050000000000000044
smac,2s3z,mappo,random_noise,critic_lr_0.005,28.27887323943662,28.740316901408455,0.95,1.0,0.016317611315868247,-0.016025483950012163,-0.0001102670913991223,0.050000000000000044,-0.050000000000000044,0.0
smac,2s3z,mappo,random_noise,use_gae_False,28.001584507042264,28.073591549295774,0.9,0.9,0.0025715345585318843,-0.02567385444743895,-0.023309237931879594,0.0,-0.09999999999999998,-0.09999999999999998
smac,2s3z,mappo,random_noise,use_popart_False,28.29577464788732,28.801056338028165,0.95,1.0,0.017857142857142825,-0.015437392795883428,0.0020031854937512575,0.050000000000000044,-0.050000000000000044,0.0
smac,2s3z,mappo,random_noise,share_param_False,28.733626760563382,28.733802816901417,1.0,1.0,6.127188172293285e-06,-0.00020215633423168301,-0.0003369272237195129,0.0,0.0,0.0
