env,scenario,algo,attack,exp_name,vanilla_reward,adv_reward,vanilla_win_rate,adv_win_rate,srr,tpr,trr,w-srr,w-tpr,w-trr
smac,3m,qmix,iterative_perturbation,default,17.23013698630137,2.0054794520547947,0.8,0.0,-0.8836062967085387,0.0,0.0,-0.8,0.0,-0.8
smac,3m,qmix,iterative_perturbation,epsilon_anneal_time_50000,15.906849315068492,2.4547945205479453,0.7,0.0,-0.8456768859800207,-0.07680076323739879,0.02607727778661154,-0.7,-0.10000000000000009,-0.8
smac,3m,qmix,iterative_perturbation,epsilon_anneal_time_200000,11.117808219178082,3.786301369863013,0.4,0.0,-0.6594381468703796,-0.3547463825727461,0.10335506439815545,-0.4,-0.4,-0.8
smac,3m,qmix,iterative_perturbation,epsilon_finish_0.01,,,,,,,,,,
smac,3m,qmix,iterative_perturbation,epsilon_finish_0.1,13.24657534246575,3.361643835616438,0.45,0.0,-0.7462254395036194,-0.23119732866910506,0.07870885673397994,-0.45,-0.35000000000000003,-0.8
smac,3m,qmix,iterative_perturbation,eps_delta_l,16.052054794520547,2.708414872798435,0.7,0.0,-0.8312730109965132,-0.06837335029416453,0.040796856188810425,-0.7,-0.10000000000000009,-0.8
smac,3m,qmix,iterative_perturbation,eps_delta_r,6.030006523157207,2.482191780821918,0.05,0.0,-0.5883600173085243,-0.650031422968297,0.02766735570042932,-0.05,-0.75,-0.8
smac,3m,qmix,iterative_perturbation,gamma_0.95,17.583561643835615,6.095890410958904,0.8,0.05,-0.653318790900592,0.020512005088249192,0.2373986325329941,-0.75,0.0,-0.75
smac,3m,qmix,iterative_perturbation,gamma_1.0,8.945205479452055,3.671232876712328,0.2,0.0,-0.5895865237366005,-0.48083956113849585,0.09667673716012078,-0.2,-0.6000000000000001,-0.8
smac,3m,qmix,iterative_perturbation,hidden_sizes_64_64,12.778082191780822,2.797260273972603,0.45,0.0,-0.7810891938250429,-0.25838766099538885,0.04595325170933375,-0.45,-0.35000000000000003,-0.8
smac,3m,qmix,iterative_perturbation,hidden_sizes_256_256,12.64931506849315,4.317808219178081,0.45,0.0,-0.6586528048516354,-0.2658610271903324,0.1342025759262203,-0.45,-0.35000000000000003,-0.8
smac,3m,qmix,iterative_perturbation,activation_func_leaky_relu,12.698630136986301,2.7318982387475534,0.45,0.0,-0.7848666974880568,-0.2629988869454604,0.04215978011493988,-0.45,-0.35000000000000003,-0.8
smac,3m,qmix,iterative_perturbation,activation_func_selu,15.361643835616437,2.863013698630137,0.65,0.0,-0.8136258248617799,-0.10844331372237252,0.0497694387024964,-0.65,-0.15000000000000002,-0.8
smac,3m,qmix,iterative_perturbation,activation_func_sigmoid,10.33972602739726,3.8109589041095884,0.25,0.0,-0.6314255431902491,-0.399904595325171,0.10478613452059145,-0.25,-0.55,-0.8
smac,3m,qmix,iterative_perturbation,activation_func_tanh,7.92054794520548,2.9589041095890414,0.15,0.0,-0.62642684192321,-0.5403084751152806,0.05533471140085864,-0.15,-0.65,-0.8
smac,3m,qmix,iterative_perturbation,initialization_method_xavier_uniform_,13.342465753424657,5.265492498369211,0.5,0.0,-0.6053583651119585,-0.22563205597074268,0.18920412814513624,-0.5,-0.30000000000000004,-0.8
smac,3m,qmix,iterative_perturbation,use_recurrent_policy_True,3.4755381604696667,2.186301369863014,0.0,0.0,-0.3709459459459458,-0.7982872589328306,0.010494514231197323,0.0,-0.8,-0.8
smac,3m,qmix,iterative_perturbation,use_feature_normalization_False,14.55068493150685,4.016438356164382,0.55,0.0,-0.7239691206929016,-0.15550961997137858,0.11671171887422475,-0.55,-0.25,-0.8
smac,3m,qmix,iterative_perturbation,lr_5e-05,8.51780821917808,2.0821917808219172,0.2,0.0,-0.7555484078481827,-0.5056447765940533,0.0044522181586897315,-0.2,-0.6000000000000001,-0.8
smac,3m,qmix,iterative_perturbation,lr_0.005,12.887671232876711,2.5369863013698626,0.45,0.0,-0.8031462585034014,-0.2520273493401178,0.030847511528064836,-0.45,-0.35000000000000003,-0.8
smac,3m,qmix,iterative_perturbation,n_step_5,11.043835616438354,4.545205479452053,0.25,0.0,-0.5884395931530638,-0.3590395929400542,0.14740022261090782,-0.25,-0.55,-0.8
smac,3m,qmix,iterative_perturbation,n_step_50,7.931506849315068,2.761643835616438,0.0,0.0,-0.6518134715025906,-0.5396724439497537,0.04388615042137062,0.0,-0.8,-0.8
smac,3m,qmix,iterative_perturbation,share_param_False,11.575342465753424,3.3506849315068488,0.35,0.0,-0.7105325443786982,-0.32819208141198924,0.07807282556845281,-0.35,-0.45000000000000007,-0.8
