env,scenario,algo,attack,exp_name,vanilla_reward,adv_reward,vanilla_win_rate,adv_win_rate,srr,tpr,trr,w-srr,w-tpr,w-trr
smac,3m,qmix,adaptive_action,default,11.021917808219175,0.7514677103718201,0.4,0.0,-0.9318206029615426,0.0,0.0,-0.4,0.0,-0.4
smac,3m,qmix,adaptive_action,epsilon_anneal_time_50000,15.906849315068492,3.068493150684931,0.7,0.0,-0.8070961074750258,0.4432015908525978,0.21021980753524375,-0.7,0.29999999999999993,-0.4
smac,3m,qmix,adaptive_action,epsilon_anneal_time_200000,11.117808219178082,1.726027397260274,0.4,0.0,-0.8447511089206505,0.008699975142928402,0.0884201555342495,-0.4,0.0,-0.4
smac,3m,qmix,adaptive_action,epsilon_finish_0.01,14.12054794520548,2.7945205479452047,0.55,0.0,-0.8020954598370199,0.28113348247576475,0.1853627356983061,-0.55,0.15000000000000002,-0.4
smac,3m,qmix,adaptive_action,epsilon_finish_0.1,13.24657534246575,3.2459230267449453,0.45,0.0,-0.7549613433791302,0.20183942331593338,0.22631772072487968,-0.45,0.04999999999999999,-0.4
smac,3m,qmix,adaptive_action,eps_delta_l,16.052054794520547,2.8962818003913897,0.7,0.0,-0.8195694048228611,0.4563758389261748,0.19459536238059735,-0.7,0.29999999999999993,-0.4
smac,3m,qmix,adaptive_action,eps_delta_r,6.030006523157207,2.3999999999999995,0.05,0.0,-0.6019904803115534,-0.452907685569878,0.149568552253116,-0.05,-0.35000000000000003,-0.4
smac,3m,qmix,adaptive_action,gamma_0.95,17.583561643835615,3.5178082191780815,0.8,0.0,-0.7999376752882518,0.595326870494656,0.25098540534782143,-0.8,0.4,-0.4
smac,3m,qmix,adaptive_action,gamma_1.0,8.945205479452055,2.128767123287671,0.2,0.0,-0.762021439509954,-0.1884166045239869,0.12496005113454778,-0.2,-0.2,-0.4
smac,3m,qmix,adaptive_action,hidden_sizes_64_64,12.778082191780822,4.057534246575342,0.45,0.0,-0.6824614065180103,0.15933383047477034,0.29995383686658855,-0.45,0.04999999999999999,-0.4
smac,3m,qmix,adaptive_action,hidden_sizes_256_256,12.64931506849315,1.758904109589041,0.45,0.0,-0.8609486679662118,0.14765100671140965,0.091403004154682,-0.45,0.04999999999999999,-0.4
smac,3m,qmix,adaptive_action,activation_func_leaky_relu,12.698630136986301,3.347945205479452,0.45,0.0,-0.7363538295577131,0.15212527964205844,0.23557402080892015,-0.45,0.04999999999999999,-0.4
smac,3m,qmix,adaptive_action,activation_func_selu,15.361643835616437,2.7123287671232874,0.65,0.0,-0.8234349919743178,0.39373601789709195,0.1779056141472249,-0.65,0.25,-0.4
smac,3m,qmix,adaptive_action,activation_func_sigmoid,10.33972602739726,1.8010720667063729,0.25,0.0,-0.8258104651966544,-0.06189410887397442,0.09522883173306285,-0.25,-0.15000000000000002,-0.4
smac,3m,qmix,adaptive_action,activation_func_tanh,7.92054794520548,2.44931506849315,0.15,0.0,-0.6907644413697683,-0.2813820531941335,0.15404282518376475,-0.15,-0.25,-0.4
smac,3m,qmix,adaptive_action,initialization_method_xavier_uniform_,13.342465753424657,2.8904109589041083,0.5,0.0,-0.7833675564681727,0.21053939845886177,0.19406271084123428,-0.5,0.09999999999999998,-0.4
smac,3m,qmix,adaptive_action,use_recurrent_policy_True,3.4755381604696667,1.6125244618395305,0.0,0.0,-0.5360360360360359,-0.6846702886971343,0.0781222257732325,0.0,-0.4,-0.4
smac,3m,qmix,adaptive_action,use_feature_normalization_False,14.55068493150685,2.7506849315068496,0.55,0.0,-0.8109583882508002,0.32015908525975684,0.1813856042043962,-0.55,0.15000000000000002,-0.4
smac,3m,qmix,adaptive_action,lr_5e-05,8.51780821917808,1.2,0.2,0.0,-0.8591186876809263,-0.2271936365896097,0.04069457760732927,-0.2,-0.2,-0.4
smac,3m,qmix,adaptive_action,lr_0.005,12.887671232876711,2.2054794520547945,0.45,0.0,-0.8288690476190477,0.16927665920954527,0.13192003124889032,-0.45,0.04999999999999999,-0.4
smac,3m,qmix,adaptive_action,n_step_5,11.043835616438354,2.9671232876712326,0.25,0.0,-0.7313321756387994,0.0019885657469550814,0.2010226909555769,-0.25,-0.15000000000000002,-0.4
smac,3m,qmix,adaptive_action,n_step_50,7.931506849315068,2.7095890410958896,0.0,0.0,-0.6583765112262522,-0.2803877703206561,0.17765704342885547,0.0,-0.4,-0.4
smac,3m,qmix,adaptive_action,share_param_False,11.575342465753424,1.5452054794520547,0.35,0.0,-0.866508875739645,0.0502112851106142,0.07201448812187067,-0.35,-0.050000000000000044,-0.4
