env,scenario,algo,attack,exp_name,vanilla_reward,adv_reward,vanilla_win_rate,adv_win_rate,srr,tpr,trr,w-srr,w-tpr,w-trr
mamujoco,HalfCheetah-6x1,mappo,adaptive_action,default,16139.954947261234,11725.773652457936,,,-0.2734940282811839,0.0,0.0,,,
mamujoco,HalfCheetah-6x1,mappo,adaptive_action,entropy_coef_0.0001,15871.894004592823,11891.285241902078,,,-0.25079607774213225,-0.016608531036444947,0.010254773943605574,,,
mamujoco,HalfCheetah-6x1,mappo,adaptive_action,entropy_coef_0.001,15627.8017088115,12938.51569063853,,,-0.17208344898928793,-0.03173201165203014,0.07513912164831549,,,
mamujoco,HalfCheetah-6x1,mappo,adaptive_action,entropy_coef_0.1,16003.530423944738,12161.164441506964,,,-0.24009489660411207,-0.008452596290527208,0.026975960618955075,,,
mamujoco,HalfCheetah-6x1,mappo,adaptive_action,entropy_coef_0.5,15348.51638112698,13377.048739307145,,,-0.12844678878826446,-0.04903598360220658,0.10230977051949032,,,
mamujoco,HalfCheetah-6x1,mappo,adaptive_action,entropy_coef_1.0,15341.683642074593,12651.520800154687,,,-0.17534990974146605,-0.04945932673263743,0.0573574802855221,,,
mamujoco,HalfCheetah-6x1,mappo,adaptive_action,gamma_0.95,6932.842021818779,5358.763057207126,,,-0.2270467089337636,-0.5704546856250549,-0.39448750731062104,,,
mamujoco,HalfCheetah-6x1,mappo,adaptive_action,gamma_1.0,13707.334821983504,10115.813389747245,,,-0.2620145694899245,-0.15072037891224213,-0.0997499849269333,,,
mamujoco,HalfCheetah-6x1,mappo,adaptive_action,hidden_sizes_64_64,14950.632442105956,12662.70875915937,,,-0.15303189960733915,-0.07368809324694506,0.058050664314922465,,,
mamujoco,HalfCheetah-6x1,mappo,adaptive_action,hidden_sizes_256_256,15854.507199301563,11556.065749752022,,,-0.2711179474401386,-0.017685783441923977,-0.010514769295233442,,,
mamujoco,HalfCheetah-6x1,mappo,adaptive_action,activation_func_leaky_relu,16664.67967891946,13376.285889663593,,,-0.19732715255341085,0.0325109167511812,0.1022625058495427,,,
mamujoco,HalfCheetah-6x1,mappo,adaptive_action,activation_func_selu,12352.546551827914,10011.416398543795,,,-0.18952611459194876,-0.23466040690999573,-0.1062182180505434,,,
mamujoco,HalfCheetah-6x1,mappo,adaptive_action,activation_func_sigmoid,14201.218755077769,12228.496045534137,,,-0.13891221194225092,-0.1201202976413789,0.031147694942079585,,,
mamujoco,HalfCheetah-6x1,mappo,adaptive_action,activation_func_tanh,13871.559089482807,12779.41959161789,,,-0.07873228170097761,-0.14054536491524394,0.06528183892723606,,,
mamujoco,HalfCheetah-6x1,mappo,adaptive_action,initialization_method_xavier_uniform_,17100.41006266964,13166.777272124082,,,-0.23003148907713727,0.059507917992756586,0.08928176220904926,,,
mamujoco,HalfCheetah-6x1,mappo,adaptive_action,use_recurrent_policy_True,12099.009311106665,9554.367028715282,,,-0.21031823490336926,-0.2503690778170525,-0.13453610191837104,,,
mamujoco,HalfCheetah-6x1,mappo,adaptive_action,use_feature_normalization_False,19510.06852746537,12538.884747573602,,,-0.3573121114402063,0.2088056373897131,0.05037877105435426,,,
mamujoco,HalfCheetah-6x1,mappo,adaptive_action,lr_5e-05,13909.691761120977,12379.492843483951,,,-0.11000954901920185,-0.13818273925967228,0.0405031608305043,,,
mamujoco,HalfCheetah-6x1,mappo,adaptive_action,lr_5e-05,9199.22430312967,8730.3596545885,,,-0.050967846102160756,-0.43003407796434573,-0.18558998508095118,,,
mamujoco,HalfCheetah-6x1,mappo,adaptive_action,lr_0.005,19729.0010689233,12889.809453520176,,,-0.34665676135909745,0.22237026890035305,0.07212137858289151,,,
mamujoco,HalfCheetah-6x1,mappo,adaptive_action,critic_lr_5e-05,6597.800424613307,5643.946467771924,,,-0.14457150799575563,-0.5912132068415175,-0.3768181016960043,,,
mamujoco,HalfCheetah-6x1,mappo,adaptive_action,critic_lr_5e-05,5754.5493967972025,5109.051166185889,,,-0.11217181157061176,-0.6434593890998633,-0.4099591670418404,,,
mamujoco,HalfCheetah-6x1,mappo,adaptive_action,critic_lr_0.005,13290.390175495073,11492.377081088076,,,-0.13528670495484682,-0.17655345266311911,-0.014460794477587103,,,
mamujoco,HalfCheetah-6x1,mappo,adaptive_action,critic_lr_0.005,16485.990287707147,13514.086899327544,,,-0.18026841800311,0.021439672017463166,0.11080038653844346,,,
mamujoco,HalfCheetah-6x1,mappo,adaptive_action,use_gae_False,12585.944524757855,12028.958989945922,,,-0.04425456776138529,-0.22019952559449085,0.018784769751754086,,,
mamujoco,HalfCheetah-6x1,mappo,adaptive_action,use_popart_False,6509.153784034412,5510.398612179302,,,-0.15343855822009403,-0.5967055790859602,-0.38509246528803426,,,
mamujoco,HalfCheetah-6x1,mappo,adaptive_action,share_param_False,24389.46955248424,23149.326926291647,,,-0.05084746199682209,0.5111237690674504,0.7077809889284826,,,
mamujoco,HalfCheetah-6x1,mappo,adaptive_action,share_param_False,20739.201554261115,18988.53653726547,,,-0.08441332769804485,0.28496031259246607,0.44998656492780004,,,
